DATAFLOW,LAST UPDATE,freq,nrg_prc,nrg_cons,currency,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Spain,2022,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Spain,2023,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Spain,2024,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Finland,2017,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Finland,2018,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Finland,2019,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Finland,2022,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Finland,2023,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Finland,2024,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,France,2017,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,France,2018,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,France,2019,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,France,2023,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,France,2024,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Ireland,2017,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Ireland,2018,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Ireland,2019,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Ireland,2022,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Ireland,2023,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Ireland,2024,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Italy,2019,0.0021,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Italy,2022,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Italy,2023,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Italy,2024,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Netherlands,2017,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Netherlands,2018,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Netherlands,2019,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Netherlands,2022,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Netherlands,2023,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Netherlands,2024,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Norway,2017,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Norway,2018,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Norway,2019,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Norway,2022,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Norway,2024,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Poland,2017,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Poland,2018,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Poland,2019,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Poland,2022,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Poland,2024,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Sweden,2017,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Sweden,2018,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Sweden,2019,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Sweden,2023,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Sweden,2024,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,United Kingdom,2017,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,United Kingdom,2018,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Nuclear taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,United Kingdom,2019,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Austria,2017,0.0158,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Austria,2018,0.0142,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Austria,2019,0.0114,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Austria,2022,0.0044,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Austria,2023,0.0003,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Austria,2024,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Belgium,2017,0.0093,e,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Belgium,2018,0.0315,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Belgium,2019,0.0345,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Belgium,2022,0.0278,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Belgium,2023,0.0293,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Belgium,2024,0.0273,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Germany,2019,0.0669,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Germany,2022,0.0230,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Germany,2023,0.0036,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Germany,2024,0.0027,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Denmark,2017,0.0221,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Denmark,2018,0.0168,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Denmark,2019,0.0065,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Denmark,2022,0.0010,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Denmark,2023,0.0010,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Denmark,2024,0.0010,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Spain,2019,0.0180,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Spain,2022,0.0075,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Spain,2023,0.0040,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Spain,2024,0.0024,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Finland,2017,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Finland,2018,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Finland,2019,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Finland,2022,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Finland,2023,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Finland,2024,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,France,2017,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,France,2018,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,France,2019,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,France,2023,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,France,2024,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Ireland,2017,0.0108,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Ireland,2018,0.0099,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Ireland,2019,0.0040,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Ireland,2022,0.0053,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Ireland,2023,-0.0107,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Ireland,2024,0.0010,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Italy,2019,0.0600,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Italy,2022,0.0028,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Italy,2023,0.0353,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Italy,2024,0.0466,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Netherlands,2017,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Netherlands,2018,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Netherlands,2019,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Netherlands,2022,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Netherlands,2023,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Netherlands,2024,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Norway,2017,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Norway,2018,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Norway,2019,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Norway,2022,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Norway,2024,0.0000,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Poland,2017,0.0073,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Poland,2018,0.0063,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Poland,2019,0.0050,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Poland,2022,0.0080,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Poland,2023,0.0062,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Poland,2024,0.0029,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Sweden,2017,0.0037,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Sweden,2018,0.0035,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Sweden,2019,0.0034,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Sweden,2022,0.0002,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Sweden,2023,0.0002,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,Sweden,2024,0.0002,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,United Kingdom,2017,0.0179,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,United Kingdom,2018,0.0198,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Renewable taxes,Consumption from 20 MWh to 499 MWh - band IB,Euro,United Kingdom,2019,0.0209,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Value added tax (VAT),Consumption from 20 MWh to 499 MWh - band IB,Euro,Austria,2017,0.0244,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Value added tax (VAT),Consumption from 20 MWh to 499 MWh - band IB,Euro,Austria,2018,0.0245,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Value added tax (VAT),Consumption from 20 MWh to 499 MWh - band IB,Euro,Austria,2019,0.0252,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Value added tax (VAT),Consumption from 20 MWh to 499 MWh - band IB,Euro,Austria,2022,0.0354,e,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Value added tax (VAT),Consumption from 20 MWh to 499 MWh - band IB,Euro,Austria,2023,0.0523,e,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Value added tax (VAT),Consumption from 20 MWh to 499 MWh - band IB,Euro,Austria,2024,0.0457,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Value added tax (VAT),Consumption from 20 MWh to 499 MWh - band IB,Euro,Belgium,2017,0.0316,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Value added tax (VAT),Consumption from 20 MWh to 499 MWh - band IB,Euro,Belgium,2018,0.0301,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Value added tax (VAT),Consumption from 20 MWh to 499 MWh - band IB,Euro,Belgium,2019,0.0321,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Value added tax (VAT),Consumption from 20 MWh to 499 MWh - band IB,Euro,Belgium,2022,0.0550,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Value added tax (VAT),Consumption from 20 MWh to 499 MWh - band IB,Euro,Belgium,2023,0.0518,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Value added tax (VAT),Consumption from 20 MWh to 499 MWh - band IB,Euro,Belgium,2024,0.0438,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Value added tax (VAT),Consumption from 20 MWh to 499 MWh - band IB,Euro,Germany,2019,0.0356,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Value added tax (VAT),Consumption from 20 MWh to 499 MWh - band IB,Euro,Germany,2022,0.0436,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Value added tax (VAT),Consumption from 20 MWh to 499 MWh - band IB,Euro,Germany,2023,0.0479,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Value added tax (VAT),Consumption from 20 MWh to 499 MWh - band IB,Euro,Germany,2024,0.0517,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Value added tax (VAT),Consumption from 20 MWh to 499 MWh - band IB,Euro,Denmark,2017,0.0557,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Value added tax (VAT),Consumption from 20 MWh to 499 MWh - band IB,Euro,Denmark,2018,0.0559,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Value added tax (VAT),Consumption from 20 MWh to 499 MWh - band IB,Euro,Denmark,2019,0.0523,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Value added tax (VAT),Consumption from 20 MWh to 499 MWh - band IB,Euro,Denmark,2022,0.0859,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Value added tax (VAT),Consumption from 20 MWh to 499 MWh - band IB,Euro,Denmark,2023,0.0504,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Value added tax (VAT),Consumption from 20 MWh to 499 MWh - band IB,Euro,Denmark,2024,0.0591,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Value added tax (VAT),Consumption from 20 MWh to 499 MWh - band IB,Euro,Spain,2017,0.0291,d,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Value added tax (VAT),Consumption from 20 MWh to 499 MWh - band IB,Euro,Spain,2018,0.0298,d,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Value added tax (VAT),Consumption from 20 MWh to 499 MWh - band IB,Euro,Spain,2019,0.0302,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Value added tax (VAT),Consumption from 20 MWh to 499 MWh - band IB,Euro,Spain,2022,0.0419,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Value added tax (VAT),Consumption from 20 MWh to 499 MWh - band IB,Euro,Spain,2023,0.0389,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Value added tax (VAT),Consumption from 20 MWh to 499 MWh - band IB,Euro,Spain,2024,0.0336,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Value added tax (VAT),Consumption from 20 MWh to 499 MWh - band IB,Euro,Finland,2017,0.0200,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Value added tax (VAT),Consumption from 20 MWh to 499 MWh - band IB,Euro,Finland,2018,0.0204,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Value added tax (VAT),Consumption from 20 MWh to 499 MWh - band IB,Euro,Finland,2019,0.0211,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Value added tax (VAT),Consumption from 20 MWh to 499 MWh - band IB,Euro,Finland,2022,0.0258,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Value added tax (VAT),Consumption from 20 MWh to 499 MWh - band IB,Euro,Finland,2023,0.0292,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Value added tax (VAT),Consumption from 20 MWh to 499 MWh - band IB,Euro,Finland,2024,0.0267,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Value added tax (VAT),Consumption from 20 MWh to 499 MWh - band IB,Euro,France,2017,0.0238,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Value added tax (VAT),Consumption from 20 MWh to 499 MWh - band IB,Euro,France,2018,0.0242,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Value added tax (VAT),Consumption from 20 MWh to 499 MWh - band IB,Euro,France,2019,0.0252,,
ESTAT:NRG_PC_205_C(1.0),22/10/25 23:00:00,Annual,Value added tax (VAT),Consumption from 20 MWh to 499 MWh - band IB,Euro,France,2022,0.0277,,
